,CTL,TSB,TSS,Duration,Intensity,SDNN,RMSSD,Feeling,Run EF,Swim hrs,Bike hrs,Run hrs,HRZone1Minutes,HRZone2Minutes,HRZone3Minutes,HRZone4Minutes,HRZone5Minutes,HRZone6Minutes,HRZone7Minutes,Month Run EF,Week Volume,Month Volume,Year Volume,Month TSS,Year TSS,Week IF,Month IF,Year IF,FeelPrev,FeelPrev2,FeelPrev3,FeelPrev4,FeelPrev4avg,Swim hrs mo,Bike hrs mo,Run hrs mo,HRZone1MinutesMonth,HRZone2MinutesMonth,HRZone3MinutesMonth,HRZone4MinutesMonth,HRZone5MinutesMonth,HRZone6MinutesMonth,HRZone7MinutesMonth,DurationPrev,IntensityPrev,SDNN7,RMSSD2
6/17/2013,74.64870443,-7.031344438,12,0.38,0.53,56.50483559,41.61121857,,0,0,0,0,0,0,0,0,0,0,0,0.518625116,1.402857143,1.859285714,0.381260274,84.10714286,19.82739726,0.52452381,0.548839286,0.117964384,,,,,5,1.44,26.69,9.86,720,337,157,49,16,21,54,1.9,0.345,56.50483559,-41.61121857
6/18/2013,76.5627632,8.915596551,156,2.98,0.69,56.50483559,41.61121857,,1.061538462,0,1.38,0.59,46,27,13,23,8,2,0,0.556537204,1.472857143,1.953928571,0.389424658,89.32142857,20.25479452,0.533571429,0.554553571,0.119854795,,,,,5,1.44,28.07,10.45,766,364,170,72,24,23,54,0.38,0.53,56.50483559,-41.61121857
6/19/2013,77.77299463,5.637201569,128,1.39,0.325,56.50483559,41.61121857,,1.082706767,0,0,1.01,27,20,4,0,0,0,0,0.595205303,1.591428571,1.991785714,0.393232877,93.53571429,20.60547945,0.491428571,0.547232143,0.120745205,,,,,5,1.44,28.07,11.46,793,384,174,72,24,23,54,2.98,0.69,56.50483559,-41.61121857
6/20/2013,77.07248628,-3.262935228,48,1.03,0.64,56.50483559,41.61121857,,0,0,0,0,26,15,4,1,0,0,0,0.595205303,1.418571429,2.016785714,0.396054795,94.89285714,20.7369863,0.494285714,0.551160714,0.12249863,,,,,5,1.44,28.07,11.46,819,399,178,73,24,23,54,1.39,0.325,56.50483559,-41.61121857
6/21/2013,75.659082,-6.58357126,17,0.35,0.67,56.50483559,41.61121857,,1.071428571,0,0,0.35,5,2,1,3,1,2,0,0.633470609,1.402857143,1.932857143,0.397013699,92.82142857,20.78356164,0.541428571,0.556339286,0.124334247,,,,,5,1.44,25.7,11.81,756,364,170,74,24,24,53,1.03,0.64,56.50483559,-41.61121857
6/22/2013,73.87895141,-8.29176531,0,0,0,56.50483559,41.61121857,5,0,,,,0,0,0,0,0,0,0,0.633470609,1.147142857,1.885357143,0.397013699,90.10714286,20.78356164,0.457142857,0.532410714,0.124334247,,,,,5,0,0,0,756,364,170,74,24,24,53,0.35,0.67,56.50483559,-41.61121857
6/23/2013,72.82302538,-4.918454237,29,2.09,0,56.50483559,41.61121857,,0,1,0,0,0,0,0,0,0,0,0,0.588827752,1.174285714,1.8825,0.402739726,85.78571429,20.8630137,0.407857143,0.506696429,0.124334247,5,,,,5,0,0,0,738,352,156,73,23,17,15,0,0,56.50483559,-41.61121857
6/24/2013,77.6034369,22.26693406,276,5,0.74,56.50483559,41.61121857,,0,0,5,0,37,55,46,64,24,14,0,0.588827752,1.834285714,2.046071429,0.416438356,95.28571429,21.61917808,0.437857143,0.523660714,0.126361644,,5,,,5,0,0,0,775,407,202,137,47,31,15,2.09,0,56.50483559,-41.61121857
6/25/2013,76.71869145,-4.121103051,40,1.09,0.57,56.50483559,41.61121857,,0,0,0,0,12,0,0,0,0,0,0,0.543160304,1.564285714,1.991071429,0.419424658,92.14285714,21.72876712,0.420714286,0.520446429,0.127923288,,,5,,5,0,0,0,732,397,200,131,43,30,15,5,0.74,56.50483559,-41.61121857
6/26/2013,74.91363004,-8.407891923,0,0,0,56.50483559,41.61121857,,0,0,0,0,0,0,0,0,0,0,0,0.504199266,1.365714286,1.953928571,0.419424658,90.17857143,21.72876712,0.374285714,0.496875,0.127923288,,,,5,5,0,0,0,722,386,194,129,40,26,15,1.09,0.57,56.50483559,-41.61121857
6/27/2013,79.03311702,19.18837832,250,5.01,0.676666667,56.50483559,41.61121857,,1.31092437,0,3.42,0.57,70,43,44,20,0,0,0,0.551017993,1.934285714,2.008214286,0.433150685,92.53571429,22.41369863,0.37952381,0.498184524,0.129777169,,,,,5,0,0,0,778,429,238,149,40,26,15,0,0,56.50483559,-41.61121857
6/28/2013,78.18531855,-3.949005748,43,0.83,0.65,56.50483559,41.61121857,,1.171875,0,0.09,0.74,10,5,8,0,0,0,0,0.592870672,2.002857143,2.005714286,0.435424658,93.10714286,22.53150685,0.376666667,0.494077381,0.131557991,,,,,5,0,0,0,788,434,246,149,40,26,15,5.01,0.676666667,56.50483559,-41.61121857
6/29/2013,83.49835713,24.74788608,304,5,0.78,56.50483559,41.61121857,,0,0,5,0,108,117,43,2,0,0,1,0.545655175,2.717142857,2.058928571,0.449123288,99.21428571,23.36438356,0.488095238,0.500595238,0.133694977,,,,,5,0,0,0,826,526,282,151,40,26,16,0.83,0.65,56.50483559,-41.61121857
6/30/2013,82.1925744,-6.082275125,28,0.83,0.425,56.50483559,41.61121857,,0,0.83,0,0,0,0,0,0,0,0,0,0.497625619,2.537142857,2.031428571,0.45139726,97.35714286,23.44109589,0.548809524,0.493452381,0.134859361,,,,,5,0,0,0,807,526,282,151,40,26,16,5,0.78,56.50483559,-41.61121857
7/1/2013,80.25872175,-9.007795483,0,0,0,56.50483559,41.61121857,5,0,,,,0,0,0,0,0,0,0,0.497625619,1.822857143,2.016428571,0.45139726,96.89285714,23.44109589,0.443095238,0.47452381,0.134859361,,,,,5,0,0,0,807,526,282,151,40,26,16,0.83,0.425,56.50483559,-41.61121857
7/2/2013,78.3703694,-8.795857249,0,0,0,56.50483559,41.61121857,5,0,,,,0,0,0,0,0,0,0,0.497625619,1.667142857,1.820357143,0.45139726,88.25,23.44109589,0.361666667,0.452380952,0.134859361,5,,,,5,0,0,0,718,490,255,142,40,26,16,0,0,56.50483559,-41.61121857
7/3/2013,76.52644679,-8.588905563,0,0,0,56.50483559,41.61121857,5,0,,,,0,0,0,0,0,0,0,0.452171073,1.667142857,1.766785714,0.45139726,85.14285714,23.44109589,0.361666667,0.436785714,0.134859361,5,5,,,5,0,0,0,703,471,244,142,40,26,16,0,0,56.50483559,-41.61121857
7/4/2013,74.72590857,-8.386823102,0,0,0,56.50483559,41.61121857,,0,0,0,0,0,0,0,0,0,0,0,0.409629056,0.951428571,1.555714286,0.45139726,73.75,23.44109589,0.265,0.413392857,0.134859361,5,5,5,,5,0,0,0,623,423,228,141,40,26,16,0,0,56.50483559,-41.61121857
7/5/2013,72.96773398,-8.1894953,0,0,0,56.50483559,41.61121857,,0,0,0,0,0,0,0,0,0,0,0,0.364072251,0.832857143,1.498571429,0.45139726,70.60714286,23.44109589,0.172142857,0.390535714,0.134859361,,5,5,5,5,0,0,0,585,411,228,141,40,26,16,0,0,56.50483559,-41.61121857
7/6/2013,80.26227028,33.9776101,383,6.73,0.375,56.50483559,41.61121857,,0,0,6.73,0,62,69,69,119,37,5,0,0.321917684,1.08,1.532142857,0.469835616,76.07142857,24.49041096,0.114285714,0.383690476,0.135886758,,,5,5,5,0,0,0,534,404,257,250,75,29,3,0,0,56.50483559,-41.61121857
7/7/2013,82.77362903,11.69779201,187,5.12,0.596,56.50483559,41.61121857,,0,1.28,3.84,0,93,41,5,16,0,0,0,0.321917684,1.692857143,1.7,0.483863014,82.28571429,25.00273973,0.138714286,0.395511905,0.137519635,,,,5,5,0,0,0,627,445,262,266,75,29,3,6.73,0.375,56.50483559,-41.61121857
7/8/2013,81.69665274,-5.016505346,37,2.19,0.195,56.50483559,41.61121857,,0,0,0,0,0,0,0,0,0,0,0,0.321917684,2.005714286,1.766428571,0.489863014,83.25,25.10410959,0.166571429,0.393011905,0.138053881,,,,,5,0,0,0,627,445,262,266,75,29,3,5.12,0.596,56.50483559,-41.61121857
7/9/2013,85.13892374,16.03393786,228,5.35,0.65,56.50483559,41.61121857,,0,0,5.35,0,70,87,49,4,0,0,0,0.321917684,2.77,1.868571429,0.504520548,87.25,25.72876712,0.259428571,0.393845238,0.139834703,,,,,5,0,0,0,678,529,305,260,70,23,3,2.19,0.195,56.50483559,-41.61121857
7/10/2013,83.13574847,-9.330697066,0,0,0,56.50483559,41.61121857,,0,0,0,0,0,0,0,0,0,0,0,0.284580022,2.77,1.848571429,0.504520548,86.39285714,25.72876712,0.259428571,0.371702381,0.139834703,,,,,5,0,0,0,663,523,302,259,70,23,3,5.35,0.65,56.50483559,-41.61121857
7/11/2013,82.75610152,-1.768377779,67,1.68,0.6,56.50483559,41.61121857,,0,0,1.68,0,10,3,3,0,0,0,0,0.284580022,3.01,1.828571429,0.509123288,85.57142857,25.91232877,0.345142857,0.370988095,0.141478539,,,,,5,0,0,0,643,510,296,254,70,23,2,0,0,56.50483559,-41.61121857
7/12/2013,81.30308461,-6.76808503,21,0.45,0.65,56.50483559,41.61121857,,1.180327869,0,0,0.45,13,0,0,0,0,0,0,0.288528609,3.074285714,1.828214286,0.510356164,85.5,25.96986301,0.438,0.382059524,0.143259361,,,,,5,0,0,0,647,505,293,254,70,23,2,1.68,0.6,56.50483559,-41.61121857
7/13/2013,85.34282344,18.81691516,253,5.6,0.72,56.50483559,41.61121857,,1.24,0,4.41,1.19,70,75,69,61,18,1,0,0.332814323,2.912857143,1.964285714,0.52569863,92.35714286,26.6630137,0.487285714,0.386702381,0.145231963,,,,,5,0,0,0,680,564,360,313,88,24,1,0.45,0.65,56.50483559,-41.61121857
7/14/2013,84.01717183,-6.174823385,29,0.94,0,56.50483559,41.61121857,,0,0.94,0,0,0,0,0,0,0,0,0,0.28995718,2.315714286,1.93,0.528273973,90.57142857,26.74246575,0.402142857,0.374380952,0.145231963,,,,,5,0,0,0,659,559,358,313,88,24,1,5.6,0.72,56.50483559,-41.61121857
7/15/2013,89.73414795,26.62940829,327,5.5,0.44,56.50483559,41.61121857,,0,0,5.08,0,29,109,127,12,0,0,0,0.28995718,2.788571429,2.112857143,0.543342466,101.8214286,27.63835616,0.437142857,0.371166667,0.146437443,,,,,5,0,0,0,688,668,485,325,88,24,1,0.94,0,56.50483559,-41.61121857
7/16/2013,92.46968735,12.74201501,206,5.26,0.595,56.50483559,41.61121857,,0,0,4.21,0,76,18,5,1,0,0,0,0.252045092,2.775714286,2.194285714,0.557753425,103.6071429,28.20273973,0.429285714,0.36777381,0.14806758,,,,,5,0,0,0,718,659,477,303,80,22,1,5.5,0.44,56.50483559,-41.61121857
7/17/2013,90.59989965,-8.709383981,13,0.42,0.53,56.50483559,41.61121857,,0,0,0,0,0,0,0,0,0,0,0,0.213376993,2.835714286,2.159642857,0.55890411,99.5,28.23835616,0.505,0.375095238,0.149519635,,,,,5,0,0,0,691,639,473,303,80,22,1,5.26,0.595,56.50483559,-41.61121857
7/18/2013,94.13856033,16.48291655,241,5.29,0.666,56.50483559,41.61121857,,1.268292683,0,4,0.27,114,72,16,0,0,0,0,0.25867316,3.351428571,2.311785714,0.57339726,106.3928571,28.89863014,0.514428571,0.37602381,0.151344292,,,,,5,0,0,0,779,696,485,302,80,22,1,0.42,0.53,56.50483559,-41.61121857
7/19/2013,94.27647012,0.64237737,100,2.33,0.4,56.50483559,41.61121857,,1.043478261,0.95,0.17,1.21,18,7,8,9,6,3,0,0.257674935,3.62,2.3825,0.579780822,109.3571429,29.17260274,0.478714286,0.366380952,0.152440183,,,,,5,0,0,0,792,701,492,308,85,23,1,5.29,0.666,56.50483559,-41.61121857
7/20/2013,96.08164538,8.408422184,171,5.07,0.593333333,56.50483559,41.61121857,,1.075862069,0,4.12,0.95,117,38,14,8,9,7,0,0.29609858,3.544285714,2.563571429,0.593671233,115.4642857,29.64109589,0.460619048,0.387571429,0.154065753,,,,,5,0,0,0,909,739,506,316,94,30,1,2.33,0.4,56.50483559,-41.61121857
7/21/2013,95.98561114,-0.447322974,92,2.36,0.88,56.50483559,41.61121857,,1.180327869,1.15,0,1.21,30,2,0,0,0,0,0,0.338253147,3.747142857,2.573214286,0.600136986,117.7142857,29.89315068,0.586333333,0.419,0.156476712,,,,,5,0,0,0,939,741,506,316,94,30,1,5.07,0.593333333,56.50483559,-41.61121857
7/22/2013,94.15074125,-8.546738449,18,0.58,0.52,56.50483559,41.61121857,,0,0,0,0,0,0,0,0,0,0,0,0.338253147,3.044285714,2.415357143,0.601726027,108.5,29.94246575,0.597761905,0.411142857,0.15790137,,,,,5,0,0,0,902,686,460,252,70,16,1,2.36,0.88,56.50483559,-41.61121857
7/23/2013,94.75893071,2.832918155,120,2.6,0.635,56.50483559,41.61121857,,0,0,1.56,0,38,13,7,10,4,1,0,0.338253147,2.664285714,2.469285714,0.608849315,111.3571429,30.27123288,0.60347619,0.413464286,0.159641096,,,,,5,0,0,0,928,699,467,262,74,17,1,0.58,0.52,56.50483559,-41.61121857
7/24/2013,92.95292253,-8.412301895,18,0.58,0.52,56.50483559,41.61121857,,0,0,0,0,0,0,0,0,0,0,0,0.338253147,2.687142857,2.49,0.610438356,112,30.32054795,0.602047619,0.432035714,0.161065753,,,,,5,0,0,0,928,699,467,262,74,17,1,2.6,0.635,56.50483559,-41.61121857
7/25/2013,93.21284163,1.210691054,104,1.97,0.695,56.50483559,41.61121857,,1.061538462,0,1.4,0.57,27,17,10,13,3,0,0,0.329346508,2.212857143,2.381428571,0.615835616,106.7857143,30.60547945,0.606190476,0.432690476,0.162969863,,,,,5,0,0,0,885,673,433,255,77,17,1,0.58,0.52,56.50483559,-41.61121857
7/26/2013,93.5137019,1.401393109,106,2.16,0.68,56.50483559,41.61121857,,0.9375,1.01,0.17,0.98,23,13,4,0,0,0,0,0.320975972,2.188571429,2.428928571,0.621753425,109.0357143,30.89589041,0.646190476,0.433761905,0.164832877,,,,,5,0,0,0,898,681,429,255,77,17,1,1.97,0.695,56.50483559,-41.61121857
7/27/2013,93.54867199,0.162889037,95,2.01,0.66,56.50483559,41.61121857,,1.107692308,0,1.44,0.57,52,26,7,2,0,0,0,0.360536411,1.751428571,2.322142857,0.627260274,101.5714286,31.15616438,0.655714286,0.42947619,0.166641096,,,,,5,0,0,0,842,590,393,255,77,17,0,2.16,0.68,56.50483559,-41.61121857
7/28/2013,92.61815844,-4.33428873,54,1.51,0.82,56.50483559,41.61121857,,1.053435115,0.91,0,0.6,12,14,1,0,0,0,0,0.398159094,1.63,2.346428571,0.63139726,102.5,31.30410959,0.647142857,0.443583333,0.168887671,,,,,5,0,0,0,854,604,394,255,77,17,0,2.01,0.66,56.50483559,-41.61121857
7/29/2013,90.72134915,-8.835249277,12,0.4,0.53,56.50483559,41.61121857,,0,0,0,0,0,0,0,0,0,0,0,0.398159094,1.604285714,2.360714286,0.632493151,102.9285714,31.3369863,0.648571429,0.462511905,0.170339726,,,,,5,0,0,0,854,604,394,255,77,17,0,1.51,0.82,56.50483559,-41.61121857
7/30/2013,88.86916858,-8.627370763,12,0.4,0.53,56.50483559,41.61121857,,0,0,0,0,0,0,0,0,0,0,0,0.398159094,1.29,2.375,0.633589041,103.3571429,31.36986301,0.633571429,0.481440476,0.171791781,,,,,5,0,0,0,854,604,394,255,77,17,0,0.4,0.53,56.50483559,-41.61121857
7/31/2013,87.69583116,-5.465351034,39,0.98,0.59,56.50483559,41.61121857,,1.142857143,0,0,0.58,14,5,0,0,0,0,0,0.438975421,1.347142857,2.41,0.636273973,104.75,31.47671233,0.643571429,0.502511905,0.173408219,,,,,5,6.24,44.16,8.58,868,609,394,255,77,17,0,0.4,0.53,56.50483559,-41.61121857
8/1/2013,85.63249616,-9.610918232,0,0,0,56.50483559,41.61121857,5,0,,,,0,0,0,0,0,0,0,0.438975421,1.065714286,2.41,0.636273973,104.75,31.47671233,0.544285714,0.502511905,0.173408219,,,,,5,0,0,0,868,609,394,255,77,17,0,0.98,0.59,56.50483559,-41.61121857
8/2/2013,84.37061399,-5.877788355,32,0.96,0.615,56.50483559,41.61121857,,0,0.79,0.17,0,0,0,0,0,0,0,0,0.438975421,0.894285714,2.444285714,0.63890411,105.8928571,31.56438356,0.535,0.52447619,0.175093151,5,,,,5,0,0,0,868,609,394,255,77,17,0,0,0,56.50483559,-41.61121857
8/3/2013,84.38542238,0.068976797,85,1.6,0.69,56.50483559,41.61121857,,0,0,1.6,0,22,31,19,4,1,0,0,0.438975421,0.835714286,2.261071429,0.643287671,95.25,31.79726027,0.539285714,0.53572619,0.176983562,,5,,,5,0,0,0,828,571,344,140,41,12,0,0.96,0.615,56.50483559,-41.61121857
8/4/2013,89.88197936,25.60270624,318,5.05,0.312,56.50483559,41.61121857,,1.108280255,0.58,2.6,1.87,22,42,174,342,5,0,0,0.478556858,1.341428571,2.258571429,0.657123288,99.92857143,32.66849315,0.466714286,0.525583333,0.177838356,,,5,,5,0,0,0,757,572,513,466,46,12,0,1.6,0.69,56.50483559,-41.61121857
8/5/2013,87.76720799,-9.850506493,0,0,0,56.50483559,41.61121857,5,0,,,,0,0,0,0,0,0,0,0.478556858,1.284285714,2.180357143,0.657123288,98.60714286,32.66849315,0.391,0.518619048,0.177838356,,,,5,5,0,0,0,757,572,513,466,46,12,0,5.05,0.312,56.50483559,-41.61121857
8/6/2013,85.70219362,-9.618740689,0,0,0,56.50483559,41.61121857,5,0,,,,0,0,0,0,0,0,0,0.478556858,1.227142857,1.989285714,0.657123288,90.46428571,32.66849315,0.315285714,0.495404762,0.177838356,5,,,,5,0,0,0,687,485,464,462,46,12,0,0,0,56.50483559,-41.61121857
8/7/2013,83.68576555,-9.392427944,0,0,0,56.50483559,41.61121857,5,0,,,,0,0,0,0,0,0,0,0.478556858,1.087142857,1.989285714,0.657123288,90.46428571,32.66849315,0.231,0.495404762,0.177838356,5,5,,,5,0,0,0,687,485,464,462,46,12,0,0,0,56.50483559,-41.61121857
8/8/2013,81.71678064,-9.171439956,0,0,0,56.50483559,41.61121857,5,0,,,,0,0,0,0,0,0,0,0.478556858,1.087142857,1.929285714,0.657123288,88.07142857,32.66849315,0.231,0.47397619,0.177838356,5,5,5,,5,0,0,0,677,482,461,462,46,12,0,0,0,56.50483559,-41.61121857
8/9/2013,79.79412261,-8.955651443,0,0,0,56.50483559,41.61121857,5,0,,,,0,0,0,0,0,0,0,0.436402292,0.95,1.913214286,0.657123288,87.32142857,32.66849315,0.143142857,0.450761905,0.177838356,5,5,5,5,5,0,0,0,664,482,461,462,46,12,0,0,0,56.50483559,-41.61121857
8/10/2013,77.91670149,-8.74494007,0,0,0,56.50483559,41.61121857,5,0,,,,0,0,0,0,0,0,0,0.392116577,0.721428571,1.713214286,0.657123288,78.28571429,32.66849315,0.044571429,0.425047619,0.177838356,5,5,5,5,5,0,0,0,594,407,392,401,28,11,0,0,0,56.50483559,-41.61121857
8/11/2013,76.08345293,-8.53918638,0,0,0,56.50483559,41.61121857,5,0,,,,0,0,0,0,0,0,0,0.392116577,0,1.679642857,0.657123288,77.25,32.66849315,0,0.425047619,0.177838356,5,5,5,5,5,0,0,0,594,407,392,401,28,11,0,0,0,56.50483559,-41.61121857
8/12/2013,74.29333761,-8.338273727,0,0,0,56.50483559,41.61121857,5,0,,,,0,0,0,0,0,0,0,0.392116577,0,1.483214286,0.657123288,65.57142857,32.66849315,0,0.409333333,0.177838356,5,5,5,5,5,0,0,0,565,298,265,389,28,11,0,0,0,56.50483559,-41.61121857
8/13/2013,72.54534068,-8.14208821,0,0,0,56.50483559,41.61121857,5,0,,,,0,0,0,0,0,0,0,0.392116577,0,1.295357143,0.657123288,58.21428571,32.66849315,0,0.388083333,0.177838356,5,5,5,5,5,0,0,0,489,280,260,388,28,11,0,0,0,56.50483559,-41.61121857
8/14/2013,70.83847117,-7.950518607,0,0,0,56.50483559,41.61121857,5,0,,,,0,0,0,0,0,0,0,0.392116577,0,1.280357143,0.657123288,57.75,32.66849315,0,0.369154762,0.177838356,5,5,5,5,5,0,0,0,489,280,260,388,28,11,0,0,0,56.50483559,-41.61121857
8/15/2013,69.17176142,-7.763456314,0,0,0,56.50483559,41.61121857,5,0,,,,0,0,0,0,0,0,0,0.34682041,0,1.091428571,0.657123288,49.14285714,32.66849315,0,0.345369048,0.177838356,5,5,5,5,5,0,0,0,375,208,244,388,28,11,0,0,0,56.50483559,-41.61121857
8/16/2013,67.54426655,-7.580795281,0,0,0,56.50483559,41.61121857,5,0,,,,0,0,0,0,0,0,0,0.309553329,0,1.008214286,0.657123288,45.57142857,32.66849315,0,0.331083333,0.177838356,5,5,5,5,5,0,0,0,357,201,236,379,22,8,0,0,0,56.50483559,-41.61121857
8/17/2013,65.95506388,-7.402431954,0,0,0,56.50483559,41.61121857,5,0,,,,0,0,0,0,0,0,0,0.271129684,0,0.827142857,0.657123288,39.46428571,32.66849315,0,0.309892857,0.177838356,5,5,5,5,5,0,0,0,240,163,222,371,13,1,0,0,0,56.50483559,-41.61121857
8/18/2013,64.40325247,-7.228265216,0,0,0,56.50483559,41.61121857,5,0,,,,0,0,0,0,0,0,0,0.228975117,0,0.742857143,0.657123288,36.17857143,32.66849315,0,0.278464286,0.177838356,5,5,5,5,5,0,0,0,210,161,222,371,13,1,0,0,0,56.50483559,-41.61121857
8/19/2013,62.88795256,-7.058196327,0,0,0,56.50483559,41.61121857,5,0,,,,0,0,0,0,0,0,0,0.228975117,0,0.722142857,0.657123288,35.53571429,32.66849315,0,0.259892857,0.177838356,5,5,5,5,5,0,0,0,210,161,222,371,13,1,0,0,0,56.50483559,-41.61121857
8/20/2013,62.16121114,-3.385127691,32,1,0,56.50483559,41.61121857,,0,0,0,0,0,0,0,0,0,0,0,0.228975117,0.142857143,0.665,0.659863014,32.39285714,32.75616438,0,0.237214286,0.177838356,5,5,5,5,5,0,0,0,172,148,215,361,9,0,0,0,0,56.50483559,-41.61121857
8/21/2013,60.69866268,-6.812482527,0,0,0,56.50483559,41.61121857,5,0,,,,0,0,0,0,0,0,0,0.228975117,0.142857143,0.644285714,0.659863014,31.75,32.75616438,0,0.218642857,0.177838356,,5,5,5,5,0,0,0,172,148,215,361,9,0,0,1,0,56.50483559,-41.61121857
8/22/2013,59.27052553,-6.652196303,0,0,0,56.50483559,41.61121857,5,0,,,,0,0,0,0,0,0,0,0.191063029,0.142857143,0.573928571,0.659863014,28.03571429,32.75616438,0,0.193821429,0.177838356,5,,5,5,5,0,0,0,145,131,205,348,6,0,0,0,0,56.50483559,-41.61121857
8/23/2013,57.87599003,-6.495681344,0,0,0,56.50483559,41.61121857,5,0,,,,0,0,0,0,0,0,0,0.157580886,0.142857143,0.496785714,0.659863014,24.25,32.75616438,0,0.169535714,0.177838356,5,5,,5,5,0,0,0,122,118,201,348,6,0,0,0,0,56.50483559,-41.61121857
8/24/2013,56.5142656,-6.342848918,0,0,0,56.50483559,41.61121857,5,0,,,,0,0,0,0,0,0,0,0.118020447,0.142857143,0.425,0.659863014,20.85714286,32.75616438,0,0.145964286,0.177838356,5,5,5,,5,0,0,0,70,92,194,346,6,0,0,0,0,56.50483559,-41.61121857
8/25/2013,55.18458025,-6.193612381,0,0,0,56.50483559,41.61121857,5,0,,,,0,0,0,0,0,0,0,0.080397764,0.142857143,0.371071429,0.659863014,18.92857143,32.75616438,0,0.116678571,0.177838356,5,5,5,5,5,0,0,0,58,78,193,346,6,0,0,0,0,56.50483559,-41.61121857
8/26/2013,53.88618016,-6.047887129,0,0,0,56.50483559,41.61121857,5,0,,,,0,0,0,0,0,0,0,0.080397764,0.142857143,0.356785714,0.659863014,18.5,32.75616438,0,0.09775,0.177838356,5,5,5,5,5,0,0,0,58,78,193,346,6,0,0,0,0,56.50483559,-41.61121857
8/27/2013,52.61832923,-5.905590545,0,0,0,56.50483559,41.61121857,5,0,,,,0,0,0,0,0,0,0,0.080397764,0,0.3425,0.659863014,18.07142857,32.75616438,0,0.078821429,0.177838356,5,5,5,5,5,0,0,0,58,78,193,346,6,0,0,0,0,56.50483559,-41.61121857
8/28/2013,51.38030869,-5.76664196,0,0,0,56.50483559,41.61121857,5,0,,,,0,0,0,0,0,0,0,0.039581438,0,0.3075,0.659863014,16.67857143,32.75616438,0,0.05775,0.177838356,5,5,5,5,5,0,0,0,44,73,193,346,6,0,0,0,0,56.50483559,-41.61121857
8/29/2013,50.17141668,-5.630962601,0,0,0,56.50483559,41.61121857,5,0,,,,0,0,0,0,0,0,0,0.039581438,0,0.3075,0.659863014,16.67857143,32.75616438,0,0.05775,0.177838356,5,5,5,5,5,0,0,0,44,73,193,346,6,0,0,0,0,56.50483559,-41.61121857
8/30/2013,48.99096787,-5.498475549,0,0,0,56.50483559,41.61121857,5,0,,,,0,0,0,0,0,0,0,0.039581438,0,0.273214286,0.659863014,15.53571429,32.75616438,0,0.035785714,0.177838356,5,5,5,5,5,0,0,0,44,73,193,346,6,0,0,0,0,56.50483559,-41.61121857
8/31/2013,47.83829303,-5.369105693,0,0,0,56.50483559,41.61121857,5,0,,,,0,0,0,0,0,0,0,0.039581438,0,0.216071429,0.659863014,12.5,32.75616438,0,0.011142857,0.177838356,5,5,5,5,5,0,0,0,22,42,174,342,5,0,0,0,0,56.50483559,-41.61121857
9/1/2013,46.71273868,-5.242779692,0,0,0,56.50483559,41.61121857,5,0,,,,0,0,0,0,0,0,0,5.00E-16,0,0.035714286,0.659863014,1.142857143,32.75616438,0,8.92E-17,0.177838356,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,56.50483559,-41.61121857
9/2/2013,45.80189323,-4.242675633,8,0.33,0,56.50483559,41.61121857,,0,0,0,0,0,0,0,0,0,0,0,5.00E-16,0.047142857,0.0475,0.660767123,1.428571429,32.77808219,0,8.92E-17,0.177838356,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,56.50483559,-41.61121857
9/3/2013,46.30064893,2.323180796,67,1.44,0.243333333,56.50483559,41.61121857,,1.007633588,0,0,0.86,17,12,6,0,0,0,0,0.035986914,0.252857143,0.098928571,0.664712329,3.821428571,32.96164384,0.034761905,0.008690476,0.178505023,,5,5,5,5,0,0,0,17,12,6,0,0,0,0,0.33,0,56.50483559,-41.61121857
9/4/2013,45.39949926,-4.197513157,8,0.33,0,56.50483559,41.61121857,,0,0,0,0,0,0,0,0,0,0,0,0.035986914,0.3,0.110714286,0.665616438,4.107142857,32.98356164,0.034761905,0.008690476,0.178505023,,,5,5,5,0,0,0,17,12,6,0,0,0,0,1.44,0.243333333,56.50483559,-41.61121857
9/5/2013,46.35476057,4.449562626,86,1.87,0.3375,56.50483559,41.61121857,,1.023255814,0,0,0.95,16,13,4,0,0,0,0,0.072531764,0.567142857,0.1775,0.670739726,7.178571429,33.21917808,0.08297619,0.020744048,0.17942968,,,,5,5,0,0,0,33,25,10,0,0,0,0,0.33,0,56.50483559,-41.61121857
9/6/2013,46.4405269,0.399495594,50,0.92,0.4,56.50483559,41.61121857,,1.086614173,0,0,0.59,10,8,2,0,0,0,0,0.111339413,0.698571429,0.210357143,0.673260274,8.964285714,33.35616438,0.140119048,0.035029762,0.180525571,,,,,5,0,0,0,43,33,12,0,0,0,0,1.87,0.3375,56.50483559,-41.61121857
9/7/2013,47.60657771,5.431410334,96,2.15,0.666666667,56.50483559,41.61121857,,0,0,1.75,0,55,21,7,3,0,0,0,0.111339413,1.005714286,0.287142857,0.679150685,12.39285714,33.61917808,0.235357143,0.058839286,0.182352055,,,,,5,0,0,0,98,54,19,3,0,0,0,0.92,0.4,56.50483559,-41.61121857
